,時間,本文
3915,2023-01-20 22:08:18+09:00,パイレーツオブカリビアンは1番最初のやつが1番好き！
3916,2023-01-20 22:08:17+09:00,パイレーツオブカリビアンを知ったのはキンハー2でした #パイレーツオブカリビアン
3917,2023-01-20 22:08:12+09:00,"RT @sakataka0424: 確かにジャックは自分の利益になる人間は絶対に裏切らないよね

 #パイレーツオブカリビアン #呪われた海賊たち"
3918,2023-01-20 22:08:12+09:00,"まだ解けていない呪い
#パイレーツオブカリビアン"
3919,2023-01-20 22:08:11+09:00,はずれー☆ #パイレーツオブカリビアン
3920,2023-01-20 22:08:09+09:00,RT @K_Materia_a: ウィルからしたら仲間に裏切られた人だからね。いろんな人にビンタされまくってるわけだし、ジャックが何かしたんじゃないかとか思うんじゃない？ #パイレーツオブカリビアン
3921,2023-01-20 22:08:07+09:00,"パイレーツオブカリビアンにツッコミたいんだけど
海賊は力ずくでなんでも奪うんだから
宝物なんて不要じゃないかな？
宝物って交換媒体でしょ？"
3922,2023-01-20 22:08:03+09:00,"これ信じられないかもだけどアプリで顔だけ常さまに置き換えたジャックスパロウ🏴‍☠️ww
2年前くらいに ⁦@hachiko_18⁩ ちゃんが作ったのをもらったやつまだ残ってた😂
はちちゃん、タイムリーだから再掲させて🥴ほんとグッジョブすぎだわこれww
#パイレーツオブカリビアン
#常田大希 https://t.co/H1qVCc2vLM"
3923,2023-01-20 22:08:01+09:00,"無駄は省略w
#パイレーツオブカリビアン"
3924,2023-01-20 22:08:00+09:00,RT @ksyjkysk: パイレーツオブカリビアン呪われた海賊たちの公開日が20年前という事実やばすぎんか…
3925,2023-01-20 22:08:00+09:00,"#金曜ロードショー
【#パイレーツオブカリビアン】
#ブラックパール レゴ 互換品 ブラックパール号 パイレーツオブカリビアン プレゼント クリスマス ディズニー 知育玩具 学習玩具 おもちゃ ブロック 4184 入学 お祝い こどもの日 男の子 女の子 [楽天] https://t.co/51EiPg4sDV #rakuafl https://t.co/NOA7smIbgO"
3926,2023-01-20 22:07:59+09:00,"#パイレーツオブカリビアン
確かめ方草"
3927,2023-01-20 22:07:58+09:00,パイレーツオブカリビアンが20年前とかビビる…((((；ﾟДﾟ))))))) https://t.co/T4FpqeQOat
3928,2023-01-20 22:07:55+09:00,今、パイレーツオブカリビアン見るとあの金貨コレクレーのコインに見えてきた
3929,2023-01-20 22:07:52+09:00,"すとちゅ
まだだよね？
パイレーツオブカリビアン🏴‍☠️
見ながら待機中"
3930,2023-01-20 22:07:51+09:00,"RT @cinematoday: 『パイレーツ・オブ・カリビアン』キャストの現在と20年前を比較！
@kinro_ntv #パイレーツオブカリビアン #ジョニーデップ #オーランドブルーム #キーラナイトレイ #金曜ロードショー https://t.co/jMqNoVznT8"
3931,2023-01-20 22:07:51+09:00,"RT @fuji_gitsune: #金曜ロードショー
#パイレーツオブカリビアン
初めて見た時 5度見位した中の人 https://t.co/u0PXaFvpdD"
3932,2023-01-20 22:07:49+09:00,"パイレーツオブカリビアンいつまでも面白い好き
でもこれ公開された時小学生だった気がする怖"
3933,2023-01-20 22:07:48+09:00,なんでそんなりんご大好きなんだよバルボッサ　#パイレーツオブカリビアン
3934,2023-01-20 22:07:47+09:00,"終わりか？
#パイレーツオブカリビアン"
3935,2023-01-20 22:07:46+09:00,"今週の金曜ロードショーはパイレーツオブカリビアンか
観たいけど、余力なし
寝るっす"
3936,2023-01-20 22:07:45+09:00,パイレーツオブカリビアンのいいところ→小汚ない風の癖のあるおっさんたちが楽しそうなのが見れる
3937,2023-01-20 22:07:45+09:00,"も、もどったのか？？

#パイレーツオブカリビアン
#呪われた海賊たち
#金ロー
#金曜ロードショー
#パイレーツ・オブ・カリビアン"
3938,2023-01-20 22:07:44+09:00,"RT @UOduO1g7rJ1JvlU: パイレーツオブカリビアン

ジョニーデップのドッキリ

草

#金曜ロードショー 
 https://t.co/7PDc2Q66nW"
3939,2023-01-20 22:07:44+09:00,パイレーツオブカリビアンの貴族の服装ががっつり中世で好き！
3940,2023-01-20 22:07:40+09:00,"無駄は省略する
バルボッサwwwwすき。
 #パイレーツオブカリビアン"
3941,2023-01-20 22:07:40+09:00,"バルボッサ「飽きるまで存分にリンゴを食う」←夢がかわいすぎるだろ

#パイレーツオブカリビアン
#金曜ロードショー"
3942,2023-01-20 22:07:40+09:00,"切り傷と打撲は痛いのでやめて
#パイレーツオブカリビアン #金ロー"
3943,2023-01-20 22:07:40+09:00,"ムダは省略といっても、地味に手を切られたよな。
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #呪われた海賊たち #金曜ロードショー"
3944,2023-01-20 22:07:39+09:00,"ジョニーデップは揉め事(訴訟)をしながらパイレーツオブカリビアン最新作を演技したらいい演技出来るんじゃないの？戦いのシーンとか
#金曜ロードショー"
3945,2023-01-20 22:07:38+09:00,久しぶりにパイレーツオブカリビアン見てる🏴‍☠️🎠🧸
3946,2023-01-20 22:07:38+09:00,"#パイレーツオブカリビアン
無駄は省略しない海賊じゃなくてよかったな( ˇωˇ )"
3947,2023-01-20 22:07:37+09:00,エリザベスの金貨が最後の1枚のはずだったのに・・・!? #金曜ロードショー #パイレーツオブカリビアン
3948,2023-01-20 22:07:37+09:00,"無駄は省略(演説を散々やった後)
 #パイレーツオブカリビアン"
3949,2023-01-20 22:07:35+09:00,無駄は省略…　#金曜ロードショー #パイレーツオブカリビアン #パイレーツ・オブ・カリビアン
3950,2023-01-20 22:07:34+09:00,"全部血の一滴もついてないね
 #パイレーツオブカリビアン"
3951,2023-01-20 22:07:33+09:00,おチビがパイレーツオブカリビアン見てて寝ない☠️
3952,2023-01-20 22:07:33+09:00,"今、カリブの海賊やってないのよな

 #パイレーツオブカリビアン"
3953,2023-01-20 22:07:33+09:00,待って！！！パイレーツオブカリビアン観てるけど敵、結構いいやつじゃん！！！！！！
3954,2023-01-20 22:07:32+09:00,"RT @the_river_jp: 『パイレーツ・オブ・カリビアン』テーマ曲はジャック・スパロウの頭の中で流れているものという解釈、作曲家ハンス・ジマーが語る🏴‍☠️
https://t.co/Q6tJ3mhShn

#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン…"
3955,2023-01-20 22:07:32+09:00,無駄は省略。 #パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #呪われた海賊たち #金曜ロードショー
3956,2023-01-20 22:07:30+09:00,"RT @the_river_jp: 『パイレーツ・オブ・カリビアン』テーマ曲はジャック・スパロウの頭の中で流れているものという解釈、作曲家ハンス・ジマーが語る🏴‍☠️
https://t.co/Q6tJ3mhShn

#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン…"
3957,2023-01-20 22:07:29+09:00,"RT @wakashimama_z: そして衣装見ちゃうよね
いいよね
ドレスも海賊も庶民まで服見ちゃうよね
#金ロー 
#パイレーツオブカリビアン"
3958,2023-01-20 22:07:29+09:00,まだ足りないです_(:3 」∠)_ #パイレーツオブカリビアン
3959,2023-01-20 22:07:26+09:00,"RT @duf88logbook: ヨーホー！🏴‍☠️

#金曜ロードショー #パイレーツオブカリビアン https://t.co/5cZxUmWyaW"
3960,2023-01-20 22:07:23+09:00,"早くカリブ乗りたいね👍
リハブ後どうなるのか楽しみ🎵
#パイレーツオブカリビアン"
3961,2023-01-20 22:07:20+09:00,ATINYとして3週連続パイレーツオブカリビアンは見逃せないと思っていたのに早速初週から出遅れた
3962,2023-01-20 22:07:19+09:00,RT @hensyubu_m: パイレーツオブカリビアンを見たのが子供のとき過ぎてあまり覚えてなかったけど、あの呪われた金貨はアステカの金貨って設定だったのか。しかも征服者エルナン・コルテスに贈られたという…ちょうどfgo7章でも話が出てきたから何か繋がった感がすごい
3963,2023-01-20 22:07:19+09:00,"RT @fuji_gitsune: #金曜ロードショー
#パイレーツオブカリビアン
初めて見た時 5度見位した中の人 https://t.co/u0PXaFvpdD"
3964,2023-01-20 22:07:18+09:00,"パイレーツオブカリビアンの曲めっちゃ好きだわｗ
 #てすうさお茶会"
3965,2023-01-20 22:07:18+09:00,ちょっとジェントルマン(´･ω･｀)？ #パイレーツオブカリビアン
3966,2023-01-20 22:07:18+09:00,"割と優しい
#パイレーツオブカリビアン"
3967,2023-01-20 22:07:18+09:00,"このシーン好きだな🍎バルボッサの声良き😆無駄は省略www
#パイレーツオブカリビアン"
3968,2023-01-20 22:07:17+09:00,"これだけ？

無駄は省略。
＃パイレーツ・オブ・カリビアン #パイレーツオブカリビアン ＃呪われた海賊たち"
3969,2023-01-20 22:07:14+09:00,パイレーツオブカリビアンは最後の海賊の小説版の最後がうわーーーってなった。ヘクター…！
3970,2023-01-20 22:07:14+09:00,"RT @lxtm_ickchan: こんばんは🌟🌟
今週もお疲れ様でした( •̀ᴗ•́ 人)
パイレーツオブカリビアンやってるね☠️懐かしいって思ったw

明日1/21（土）は五反田ルームでお待ちしています🫶🏻🫶🏻
20:00〜5:00です！
よろしくお願いします🫶🏻🫶🏻 ht…"
3971,2023-01-20 22:07:14+09:00,"ジョニーデップカッコええなぁ🥹
オーランドもカッコええなぁ🥹

小学生最後の音楽会の時に
パイレーツオブカリビアンの曲
メドレーで演奏したんがキッカケで
このシリーズは全部観てハマったなぁ✨

ジョニーデップは
1番好きなハリウッド俳優です🥺💕"
3972,2023-01-20 22:07:12+09:00,"血ってこの程度なん？
 #パイレーツオブカリビアン"
3973,2023-01-20 22:07:12+09:00,"パイレーツオブカリビアンにハマり、一時期ずっと帆船イラスト描いてた時期があった。
帆船模型欲しいなぁ。"
3974,2023-01-20 22:07:09+09:00,"#パイレーツオブカリビアン

アステカの金貨882枚集めたら呪いは解けますが、
1000枚集めるとコレクレーが進化します。 https://t.co/d9nWFLRU7Q"
3975,2023-01-20 22:07:09+09:00,"パイレーツ・オブ・カリビアン/呪われた海賊たちの公開は2003年！
20年前⁈
今でも大好きだけど
初めて観たのが20年前⁈

#パイレーツオブカリビアン  #映画 #日記"
3976,2023-01-20 22:07:09+09:00,パイレーツオブカリビアン見たいのにバイト入れた俺だる
3977,2023-01-20 22:07:09+09:00,良い奴w #パイレーツオブカリビアン
3978,2023-01-20 22:07:04+09:00,"林檎貢ぐ！！🍏
#パイレーツオブカリビアン"
3979,2023-01-20 22:07:03+09:00,てか今の俺のアイコン　パイレーツオブカリビアンの世界でも馴染むな
3980,2023-01-20 22:07:02+09:00,"悪いけど、
僕はあんたのテコにはならない！
＃パイレーツ・オブ・カリビアン #パイレーツオブカリビアン ＃呪われた海賊たち"
3981,2023-01-20 22:06:59+09:00,"パイレーツオブカリビアンって公開当初はそんなに注目されてなかったけど、やっぱすげーわ。流れとか演出とかどこ切り取っても完璧な感じする。この手の映画って安っぽく見えちゃうけど、これはそんなことないもんね。
#パイレーツオブカリビアン大海の覇者 
#映画
#ジョニーデップ"
3982,2023-01-20 22:06:58+09:00,"RT @_nakasyunn_: https://t.co/S9oXTCEUc3
昔投稿した声真似！今日はこのシーンありますね！

#パイレーツオブカリビアン
#金曜ロードショー"
3983,2023-01-20 22:06:57+09:00,"RT @yui_1122_0709: パイレーツオブカリビアンの""義眼男""ことラゲッティ役を演じたマッケンジー・クルック、素顔がイケメンすぎて目を疑った https://t.co/kX6EggvuCd"
3984,2023-01-20 22:06:57+09:00,RT @hensyubu_m: パイレーツオブカリビアンを見たのが子供のとき過ぎてあまり覚えてなかったけど、あの呪われた金貨はアステカの金貨って設定だったのか。しかも征服者エルナン・コルテスに贈られたという…ちょうどfgo7章でも話が出てきたから何か繋がった感がすごい
3985,2023-01-20 22:06:53+09:00,"卑怯w

#パイレーツオブカリビアン  
#金曜ロードショー"
3986,2023-01-20 22:06:52+09:00,"オーランド  ブルーム
いやぁ〜かっこいい😄

#パイレーツオブカリビアン🏴‍☠️"
3987,2023-01-20 22:06:52+09:00,"確かにジャックは自分の利益になる人間は絶対に裏切らないよね

 #パイレーツオブカリビアン #呪われた海賊たち"
3988,2023-01-20 22:06:50+09:00,ウィルからしたら仲間に裏切られた人だからね。いろんな人にビンタされまくってるわけだし、ジャックが何かしたんじゃないかとか思うんじゃない？ #パイレーツオブカリビアン
3989,2023-01-20 22:06:49+09:00,"ジョニデのラリラリ感が最高であーる
#パイレーツオブカリビアン"
3990,2023-01-20 22:06:47+09:00,"血は生命なり
#パイレーツオブカリビアン"
3991,2023-01-20 22:06:46+09:00,"飽きるまで存分に林檎を食う。
＃パイレーツ・オブ・カリビアン #パイレーツオブカリビアン ＃呪われた海賊たち"
3992,2023-01-20 22:06:44+09:00,#パイレーツオブカリビアン #リアム・ギャラガーを探せ #FindLiamGallagher https://t.co/3UoIK6ksXs
3993,2023-01-20 22:06:43+09:00,リンゴ好きすぎる…　#金曜ロードショー #パイレーツオブカリビアン #パイレーツ・オブ・カリビアン
3994,2023-01-20 22:06:43+09:00,"りんご(意味深)
#パイレーツオブカリビアン"
3995,2023-01-20 22:06:42+09:00,は？？パイレーツオブカリビアン公開されたの20年前なの？？？？？？？嘘でしょ😇😇😇😇😇😇😇😇😇
3996,2023-01-20 22:06:42+09:00,"りんご大好きヘクターくんかわいい
#パイレーツオブカリビアン"
3997,2023-01-20 22:06:39+09:00,パイレーツオブカリビアンのラゲッティ(義眼のノッポ)の俳優さんはめちゃイケメンなんだって
3998,2023-01-20 22:06:39+09:00,"呪い解けたら死なないの？
 #パイレーツオブカリビアン"
3999,2023-01-20 22:06:38+09:00,"そして衣装見ちゃうよね
いいよね
ドレスも海賊も庶民まで服見ちゃうよね
#金ロー 
#パイレーツオブカリビアン"
4000,2023-01-20 22:06:37+09:00,懐かしいなパイレーツオブカリビアン。3作目は流石に劇場観に行ったわ #金曜ロードショー
4001,2023-01-20 22:06:36+09:00,"大好きなパイレーツオブカリビアン
平川さんやっぱりイケボだぁ https://t.co/KCZsMHKVOC"
4002,2023-01-20 22:06:36+09:00,"バルボッサが１番好きだ。
早く復活してほしい！！！
#パイレーツオブカリビアン"
4003,2023-01-20 22:06:36+09:00,RT @negon_p: パイレーツオブカリビアン、映画からアトラクションが生まれたんじゃなくてアトラクションが原作だって今日初めて知った
4004,2023-01-20 22:06:36+09:00,"ブルーバイユーレストラン

#パイレーツオブカリビアン"
4005,2023-01-20 22:06:33+09:00,あ、今日パイレーツオブカリビアンだったの忘れてた。まぁ見たことあるから別にいいんだけど。
4006,2023-01-20 22:06:33+09:00,RT @kyosaku1012: バルボッサはパフォーマンス好き #パイレーツオブカリビアン
4007,2023-01-20 22:06:32+09:00,"リンゴ好きか
#パイレーツオブカリビアン"
4008,2023-01-20 22:06:30+09:00,"バルボッサ、場の雰囲気を盛り上げるの凄いよね……
 #パイレーツオブカリビアン"
4009,2023-01-20 22:06:30+09:00,"メモ

パイレーツオブカリビアン
呪われた海賊たち

ロケ地が気になって、検索。

ドミニカ共和国 と
セントビンセントおよびグレナディーン諸島
だったらしい。

カリブ海、行ってみたかった。

https://t.co/AT1nyMigIh"
4010,2023-01-20 22:06:30+09:00,"いやもうホント、悪いん君らやからな？？

#パイレーツオブカリビアン
#呪われた海賊たち
#金ロー
#金曜ロードショー
#パイレーツ・オブ・カリビアン"
4011,2023-01-20 22:06:26+09:00,"パイレーツ🏴‍☠️🚣‍♀️❤️

たなのその昔々…あだ名はターナーでしたよ😍

私は後々のバルボッサがおちゃめで好きよ😁

源さんにハマる前はジョニデ好きやったー❤️（全然タイプ違うw）

#パイレーツオブカリビアン"
4012,2023-01-20 22:06:22+09:00,"RT @RE3rYczUKYjThAL: パイレーツオブカリビアンの金貨って882枚だったか
コレクレーよりはマシだな()"
4013,2023-01-20 22:06:20+09:00,"償いの血は
#パイレーツオブカリビアン"
4014,2023-01-20 22:06:20+09:00,"いつだ、いつになったら俺をxす？
#パイレーツオブカリビアン #commando"
4015,2023-01-20 22:06:20+09:00,"ここで待てるのはヒーローじゃないな
 #パイレーツオブカリビアン"
4016,2023-01-20 22:06:19+09:00,パイレーツオブカリビアンは当時映画館に３回観に行ってDVDも買った。オーリーもキーラも全盛期だったね。
4017,2023-01-20 22:06:19+09:00,"RT @yui_1122_0709: パイレーツオブカリビアンの""義眼男""ことラゲッティ役を演じたマッケンジー・クルック、素顔がイケメンすぎて目を疑った https://t.co/kX6EggvuCd"
4018,2023-01-20 22:06:18+09:00,あれ？ こんなに早くこのシーンになるんだったっけか #パイレーツオブカリビアン
4019,2023-01-20 22:06:17+09:00,パイレーツオブカリビアン小さい頃に映画館で見た後夢に出てきてトラウマになったの思い出した自衛しなきゃこわいこわいこわいこわい
4020,2023-01-20 22:06:13+09:00,"アステカの神様強すぎでは？
コルテスをどうにかすればよかったとつい・・・
#金曜ロードショー 
#パイレーツオブカリビアン
#裏設定"
4021,2023-01-20 22:06:12+09:00,"RT @jo_taku150: よくある勘違い。映画をもとにディズニーランドのアトラクション「カリブの海賊」を作ったのではなく、アトラクションが発端。

#パイレーツオブカリビアン https://t.co/Ts7tJLnso8"
4022,2023-01-20 22:06:11+09:00,RT @hensyubu_m: パイレーツオブカリビアンを見たのが子供のとき過ぎてあまり覚えてなかったけど、あの呪われた金貨はアステカの金貨って設定だったのか。しかも征服者エルナン・コルテスに贈られたという…ちょうどfgo7章でも話が出てきたから何か繋がった感がすごい
4023,2023-01-20 22:06:07+09:00,"RT @lunapoyon: 今日の金ローはパイレーツオブカリビアン☠️

パークも映画もこのシーンあるね🐶

#シルバニア #シルバニアファミリー #ディズニー https://t.co/a1RmeH3cMx"
4024,2023-01-20 22:06:02+09:00,"ここぞと瞬間を待て
#パイレーツ・オブ・カリビアン
#パイレーツオブカリビアン"
4025,2023-01-20 22:06:02+09:00,"RT @RE3rYczUKYjThAL: パイレーツオブカリビアンの金貨って882枚だったか
コレクレーよりはマシだな()"
4026,2023-01-20 22:05:58+09:00,キングダムハーツでみた！！ってなってるパイレーツオブカリビアン
4027,2023-01-20 22:05:57+09:00,パイレーツオブカリビアンって(テレビつけたらやってました)ほんとかっこいい映画よね〜ジョニデもカッコイイし音楽もカッコイイしなんもかんもかっこいい(笑)
4028,2023-01-20 22:05:56+09:00,RT @KSUWABE: パイレーツオブカリビアンの１作目が２０年前・・・
4029,2023-01-20 22:05:56+09:00,駿ちがやってた気がする&gt;パイレーツオブカリビアン
4030,2023-01-20 22:05:54+09:00,"冒頭の
ジャック「この弾丸でお前を撃ちたくない」
の理由

#パイレーツオブカリビアン https://t.co/ru34ecfCeA"
4031,2023-01-20 22:05:52+09:00,パイレーツオブカリビアンを見たのが子供のとき過ぎてあまり覚えてなかったけど、あの呪われた金貨はアステカの金貨って設定だったのか。しかも征服者エルナン・コルテスに贈られたという…ちょうどfgo7章でも話が出てきたから何か繋がった感がすごい
4032,2023-01-20 22:05:51+09:00,"征服者コルテスの呪われし宝。
＃パイレーツ・オブ・カリビアン #パイレーツオブカリビアン ＃呪われた海賊たち"
4033,2023-01-20 22:05:51+09:00,今日はパイレーツオブカリビアンだったか‼︎天井のスピーカーで観ると迫力があるなぁ。
4034,2023-01-20 22:05:49+09:00,"RT @HitUltra: 話わかってもここのビンタは何度見ても笑ってしまうｗｗｗ
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #呪われた海賊たち #金曜ロードショー https://t.co/m7bCpJf7eN"
4035,2023-01-20 22:05:49+09:00,夕飯食べながらパイレーツオブカリビアン久しぶりに見てるけどやっぱ面白いね
4036,2023-01-20 22:05:46+09:00,"パイレーツオブカリビアンのコミック
見つけたんだよ〜！！"
4037,2023-01-20 22:05:46+09:00,"カリブの海賊に乗った時に見えるレストランでお食事するのが好きだったなぁ
 #パイレーツオブカリビアン"
4038,2023-01-20 22:05:45+09:00,"不当ではないだろ
 #パイレーツオブカリビアン"
4039,2023-01-20 22:05:44+09:00,コンキスタドーレス(´∀｀)ノ　#パイレーツオブカリビアン
4040,2023-01-20 22:05:40+09:00,"パイレーツ オブ カリビアン フィギュア
サイズ：全高約14cm
#パイレーツオブカリビアン
#金曜ロードショー パイレーツ オブ カリビアン フィギュア Q posket ジャック・スパロウ 通常ノーマルカラー Disney -Jack Sparrow- Qポスケット ディズニー [楽天] https://t.co/677vnoeRFq #rakuafl https://t.co/bdw9UAvoGB"
4041,2023-01-20 22:05:40+09:00,"この宝に取り憑かれてる、宝は金や銀だけじゃないっていう言葉は最後の海賊のバルボッサに通ずるわけですよ

 #パイレーツオブカリビアン  #呪われた海賊たち  #金曜ロードショー"
4042,2023-01-20 22:05:37+09:00,パイレーツオブカリビアンはなんやかんやで1が一番面白かったな
4043,2023-01-20 22:05:37+09:00,"だが今、迫害された者達の手に、敵に反撃する強力な武器が与えられた。良く聞け、アメリカよ。ペルシャ湾全域から全ての軍隊を撤退させろ、即刻ぅ！そして永遠にな！
#パイレーツオブカリビアン #commando"
4044,2023-01-20 22:05:35+09:00,"金曜ロードショー、
パイレーツオブカリビアン
休日いつもDVDかかってた
バルボッサが好きだった"
4045,2023-01-20 22:05:33+09:00,"結局パイレーツがジョニデのピークだったなぁ…スリムでカッコ良かったが今は…
#パイレーツオブカリビアン"
4046,2023-01-20 22:05:30+09:00,"RT @caitsith_udmoon: あの海賊が呪われた姿はめっちゃ凄いよなぁ(´ω｀)ホラーではなく、海賊としての呪いらしく描きつつ、その忌々しさと悲哀、そして、海賊の荒々しさも表現してる。制作陣かっこいいな。
 #パイレーツオブカリビアン"
4047,2023-01-20 22:05:29+09:00,"RT @ayaru49397559: そういえばこの作品のアイディア出しの最初の出発点はパイレーツ・オブ・カリビアンの一作目がヒントでした

死の島でジャックが月光に照らされるシーンにインスピレーションを受けてます

#パイレーツオブカリビアン 
#イラスト https://t…"
4048,2023-01-20 22:05:25+09:00,"RT @chai0711: #パイレーツオブカリビアン
我が家にもコンパス缶缶✌️😆 https://t.co/GK6BbiwKhr"
4049,2023-01-20 22:05:25+09:00,パイレーツオブカリビアンやってたんか……！（人生で唯一映画館で3回観たやつ）
4050,2023-01-20 22:05:24+09:00,バルボッサはパフォーマンス好き #パイレーツオブカリビアン
4051,2023-01-20 22:05:23+09:00,パイレーツオブカリビアンやってるやん
4052,2023-01-20 22:05:20+09:00,"エリザベスがウィルのお宝やもんな‼︎

#パイレーツオブカリビアン 
#金曜ロードショー"
4053,2023-01-20 22:05:15+09:00,"RT @lunapoyon: 今日の金ローはパイレーツオブカリビアン☠️

パークも映画もこのシーンあるね🐶

#シルバニア #シルバニアファミリー #ディズニー https://t.co/a1RmeH3cMx"
4054,2023-01-20 22:05:14+09:00,パイレーツオブカリビアン、ヒロインの顔が良い
4055,2023-01-20 22:05:14+09:00,パイレーツオブカリビアンやってる～～～カリブの海賊乗りたい～～～今長期リハブ中なんだって？？？あの塩素の香りを嗅ぎたい…………
4056,2023-01-20 22:05:13+09:00,"エリザベス…。美人。かわいい。

#パイレーツオブカリビアン
#呪われた海賊たち
#金ロー
#金曜ロードショー
#パイレーツ・オブ・カリビアン"
4057,2023-01-20 22:05:11+09:00,やっぱパイレーツオブカリビアンはおもろいな
4058,2023-01-20 22:05:11+09:00,"【ＨＤ】パイレーツオブカリビアン 呪われた海賊たち ジャック登場シーン https://t.co/dULzx56mwc @YouTubeより
初登場シーンがジャックらしくて好き"
4059,2023-01-20 22:05:10+09:00,"カリブの海賊のアトラクションに乗ってる時に金貨拾おうとする奴意外といる説

#パイレーツオブカリビアン
#金曜ロードショー"
4060,2023-01-20 22:05:09+09:00,"この頃のキーラ・ナイトレイが一番好き😂
#パイレーツオブカリビアン"
4061,2023-01-20 22:05:09+09:00,"あと、君を殺してしまっては、は実は人質として重要なのではなくある人物が関わっていたからなのだ…
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #呪われた海賊たち #金曜ロードショー"
4062,2023-01-20 22:05:08+09:00,"RT @mononomonomon: パイレーツオブカリビアンの名物キャラ、義眼の海賊ラゲッティ役のマッケンジー・クルックって実はめっちゃイケメンなのな。

同一人物に見えない(笑)

#パイレーツ・オブ・カリビアン 
#呪われた海賊たち 
#金曜ロードショー
#金曜ロードSH…"
4063,2023-01-20 22:05:08+09:00,"ウィルの海賊への歩み

・幽霊船の船長になる

#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン"
4064,2023-01-20 22:05:05+09:00,パイレーツオブカリビアンなんでこんな真冬にやってんの？って思ったけどパイレーツサマーのせいで違和感あんのかな？でもみんなもこの映画夏のイメージだよね。
4065,2023-01-20 22:05:04+09:00,"ジャックスパロウ見てるとマリン船長思い出すｗ
 #パイレーツオブカリビアン"
4066,2023-01-20 22:04:54+09:00,←パイレーツオブカリビアンのヲタク
4067,2023-01-20 22:04:52+09:00,"RT @NAWOQI: パイレーツ始まりましたね！
外なので見れてないけど。
#金曜ロードショー 
#パイレーツ・オブ・カリビアン 
#パイレーツオブカリビアン 

📸@homotatsu 
🗺@cosnavi1 https://t.co/n1KUjeAHGc"
4068,2023-01-20 22:04:48+09:00,"RT @Lostriver1930: 呪われた海賊たちのキーラ・ナイトレイ、公開当時18歳です。
 #パイレーツオブカリビアン https://t.co/SJVwY73QRQ"
4069,2023-01-20 22:04:47+09:00,"RT @fuji_gitsune: #金曜ロードショー
#パイレーツオブカリビアン
初めて見た時 5度見位した中の人 https://t.co/u0PXaFvpdD"
4070,2023-01-20 22:04:46+09:00,FGOでコルテスって聞いたとき聞き覚えあるな……って思ったんだけどパイレーツオブカリビアンだなきっと　歴史の教科書とかでは多分ない
4071,2023-01-20 22:04:43+09:00,前は海賊といえば パイレーツオブカリビアンだったけど、自分の中で今は海賊といえばATEEZ 🏴‍☠️
4072,2023-01-20 22:04:42+09:00,"ウィぴょむ
#パイレーツオブカリビアン"
4073,2023-01-20 22:04:42+09:00,"RT @yoiyami706172: バルボッサ船長は呪いのせいで食への執着が強いのか、シリーズの食事シーンに必ずと言っていいほど登場してるのも好き🍽愛すべき粗野で紳士な食いしん坊さんめ…

#パイレーツオブカリビアン
#金曜ロードショー

https://t.co/qya4Q…"
4074,2023-01-20 22:04:42+09:00,"「大事なのは、自分に何かできて何ができないかだ」
byジャックスパロウ

要するに、自分にできないことを嘆くより、できることに積極的に取り組むべきだってことよね。

#パイレーツオブカリビアン"
4075,2023-01-20 22:04:42+09:00,"RT @NAWOQI: パイレーツ始まりましたね！
外なので見れてないけど。
#金曜ロードショー 
#パイレーツ・オブ・カリビアン 
#パイレーツオブカリビアン 

📸@homotatsu 
🗺@cosnavi1 https://t.co/n1KUjeAHGc"
4076,2023-01-20 22:04:40+09:00,"パイレーツオブカリビアンは、１が最高だな🏴‍☠
２からは、イマイチだった。私的には。"
4077,2023-01-20 22:04:39+09:00,"パイレーツ動画してます🎮
高評価、チャンネル登録
よろしくお願いします🙇‍♂️

パイレーツオブカリビアン
ジャック・スパロウやぁ〜プレイ２０【キングダムハーツ２】 https://t.co/6JaJocbZzH @YouTubeより

#パイレーツオブカリビアン
#チャンネル登録お願いします 
#ゲーム実況 #ゲーム配信 https://t.co/XAetvguGP1"
4078,2023-01-20 22:04:39+09:00,"#パイレーツオブカリビアン
ウィル、海賊の才あるんじゃないの"
4079,2023-01-20 22:04:38+09:00,"俺の毛だ 背中のな #パイレーツオブカリビアン

俺の中で名言 https://t.co/fgi0gyHqia"
4080,2023-01-20 22:04:38+09:00,"パイレーツオブカリビアン、最後の海賊だけ見たことなかったけど
息子がウィル・ターナーのこと助けるのか
ウィル・ターナーめちゃ大人になってたしふじつぼ顔についてた"
4081,2023-01-20 22:04:37+09:00,"RT @fuji_gitsune: #金曜ロードショー
#パイレーツオブカリビアン
初めて見た時 5度見位した中の人 https://t.co/u0PXaFvpdD"
4082,2023-01-20 22:04:37+09:00,"キーラナイトレイが当時17歳と知って衝撃を受けている
美し🫶
#パイレーツオブカリビアン"
4083,2023-01-20 22:04:35+09:00,やべぇパイレーツオブカリビアンやってるじゃん！
4084,2023-01-20 22:04:31+09:00,"パイレーツオブカリビアンが20年前と知って、ほんま年取ったなぁと思ってる。
こわ…。"
